Date,close,high,low,open,volume,returns,mean_5,mean_10,mean_30,target_volatility,return_5,return_30,dist_ma10,dist_ma30,range,volume_z,vol_of_vol,vol_lag_1,return_lag_1,volume_lag_1,vol_lag_5,return_lag_5,volume_lag_5,vol_lag_21,return_lag_21,volume_lag_21,vol_lag_63,return_lag_63,volume_lag_63,vol_lag_252,return_lag_252,volume_lag_252,y
2001-03-01,1241.22998046875,1241.3599853515625,1214.5,1239.93994140625,1294900000,0.0010398636283404812,1250.523974609375,1266.7789794921875,1320.8330037434896,0.010059044001448022,-0.00925110256636863,-0.06637230789628668,-0.020168474088257615,-0.06026728818036009,0.02163981355124764,1.0342929268763201,0.00029573424162387463,0.01007334414632612,-0.014412471713944133,1225300000.0,0.00968893768310108,-0.0019537369511636415,1365900000.0,0.01602216230097796,0.006983436422109727,1149800000.0,0.014105136677459544,-0.009593904031944647,1028200000.0,0.013574329649703593,0.009302114728482016,1274100000.0,0.020188568650987244
2001-03-02,1234.1800537109375,1251.010009765625,1219.739990234375,1241.22998046875,1294000000,-0.005695982258483536,1248.18798828125,1257.535986328125,1317.0400065104166,0.009602027617515798,-0.009374995407151698,-0.08441576553284247,-0.018572774752462107,-0.06291377056876346,0.02533667550146122,1.1677907469867617,0.0002803412043155407,0.010059044001448022,0.0010398636283404812,1294900000.0,0.009499410625467277,-0.005570924750844155,1231300000.0,0.01550431809476197,-0.0056355648072863385,1295300000.0,0.013755298224554891,0.0043615037272983605,402100000.0,0.013584386522995966,0.0018617281349938522,1198600000.0,0.02017628904125923
2001-03-05,1241.4100341796875,1242.550048828125,1234.0400390625,1234.1800537109375,929200000,0.005841032455202131,1242.939990234375,1251.5239868164062,1313.6690063476562,0.009731599517347544,-0.02069971185186048,-0.07532736599307077,-0.008081309462111386,-0.05500546318655075,0.0068551159820843055,-2.219839190799462,0.000277756001318504,0.009602027617515798,-0.005695982258483536,1294000000.0,0.009887947451356374,0.017338769191571488,1130800000.0,0.015472898939453942,0.005446274059599507,1118800000.0,0.014206433600855516,-0.02031031130031256,1186530000.0,0.014088450471018777,0.019642853797381482,1150300000.0,0.020247182219767863
2001-03-06,1253.800048828125,1267.4200439453125,1241.4100341796875,1241.4100341796875,1091800000,0.009931120882614958,1242.11201171875,1249.0099975585938,1310.6990071614584,0.009986733646887189,-0.0032910097230055557,-0.06634892692388905,0.0038350784052123554,-0.043411155438774496,0.020744942377323626,-0.6107311218606041,0.00019602648918310738,0.009731599517347544,0.005841032455202131,929200000.0,0.009915103295995407,-0.007689396127662075,1114100000.0,0.01564075605628279,-0.01762846191144751,1048400000.0,0.012596881862270983,0.00021293546845558802,1195200000.0,0.014252382286319799,-0.012776701994211102,1029000000.0,0.021411978217531078
2001-03-07,1261.8900146484375,1263.8599853515625,1253.800048828125,1253.800048828125,1132200000,0.006431629893613799,1246.5020263671875,1249.6719970703125,1307.4153401692708,0.00971100875936532,0.017702529380006382,-0.07241253160668992,0.009776979564852573,-0.03482085923432654,0.007972118335717395,-0.18980101064048785,0.00019713119567698625,0.009986733646887189,0.009931120882614958,1091800000.0,0.01007334414632612,-0.014412471713944133,1225300000.0,0.014355737017815668,0.003580241741748479,1013000000.0,0.012631654802000574,0.007378255132535632,1103000000.0,0.01412313103823438,-0.025965297120289534,1314100000.0,0.021506655254474833
2001-03-08,1264.739990234375,1266.5,1257.5999755859375,1261.8900146484375,1114100000,0.002255951040818529,1251.2040283203125,1250.8640014648438,1304.0966715494792,0.009700068020710108,0.01894089744492522,-0.07297519242872397,0.011093123435706342,-0.030179266747412226,0.007037038824409429,-0.3160225833157713,0.00019636704837829803,0.00971100875936532,0.006431629893613799,1132200000.0,0.010059044001448022,0.0010398636283404812,1294900000.0,0.014330547496793923,-0.0015148687589011335,1059600000.0,0.014587789528831479,0.038183337202680155,900300000.0,0.014164825755774364,0.008140128606934442,1203000000.0,0.021554617955941244
2001-03-09,1233.4200439453125,1264.739990234375,1228.4200439453125,1264.739990234375,1085900000,-0.025075725323942803,1251.0520263671874,1249.6200073242187,1299.9603393554687,0.010533408657204167,-0.0006158013681551999,-0.09140998219360219,-0.012963911656308058,-0.05118640422764542,0.02944653483405922,-0.5547798953463103,0.0002694173032121091,0.009700068020710108,0.002255951040818529,1114100000.0,0.009602027617515798,-0.005695982258483536,1294000000.0,0.013820144371148202,-0.00844369052364719,1158300000.0,0.014941936756499553,-0.018387672115670557,1399300000.0,0.014939228972674712,0.025279570403423504,1123000000.0,0.021238135430150427
2001-03-12,1180.1600341796875,1233.4200439453125,1176.780029296875,1233.4200439453125,1229000000,-0.044140782944437726,1238.8020263671874,1240.8710083007813,1294.1340087890626,0.012909410269307836,-0.0493390566481714,-0.12900101353634086,-0.048926096036549294,-0.08806968508309432,0.04799350343007266,0.8739809648330763,0.0009818192577166096,0.010533408657204167,-0.025075725323942803,1085900000.0,0.009731599517347544,0.005841032455202131,929200000.0,0.013828780808956848,-0.006254170660763812,1107200000.0,0.014336544772842085,-0.005870059698293582,1128000000.0,0.014946991982878901,-0.004734054939684533,1138800000.0,0.01970800290430615
2001-03-13,1197.6600341796875,1197.8299560546875,1171.5,1180.1600341796875,1360900000,0.014719630139540335,1227.5740234375,1234.843017578125,1288.5836751302083,0.013228233339279442,-0.0447758912602606,-0.12205957058260997,-0.030111506377032304,-0.07056091327661218,0.02198449919281281,1.9961114774631712,0.0013548322365611724,0.012909410269307836,-0.044140782944437726,1229000000.0,0.009986733646887189,0.009931120882614958,1091800000.0,0.01392107381981167,-0.01342526596679741,1075500000.0,0.014791825857603046,0.019415054389011633,1358300000.0,0.01409601663568993,-0.008241305233129576,1016100000.0,0.0197356463035547
2001-03-14,1166.7099609375,1197.6600341796875,1155.3499755859375,1197.6600341796875,1397400000,-0.026181893093709756,1208.5380126953125,1227.52001953125,1281.6830078125,0.013629119290772892,-0.07542658441389971,-0.15069920761328204,-0.049538954661587864,-0.0897047446007957,0.036264418759013685,2.085373994501807,0.0016494022813536818,0.013228233339279442,0.014719630139540335,1360900000.0,0.00971100875936532,0.006431629893613799,1132200000.0,0.014076192562588831,0.011757894931235194,1039100000.0,0.014715831590358048,0.007497925487985166,1202400000.0,0.013706531399525664,-0.017843727175416074,1094000000.0,0.019070954480243475
2001-03-15,1173.56005859375,1182.0400390625,1166.7099609375,1166.7099609375,1259500000,0.005854125517359441,1190.3020263671874,1220.75302734375,1275.2680094401042,0.013784125233658857,-0.07209381560215233,-0.14088472983070954,-0.03865889962418345,-0.07975417723448441,0.013062883329013156,0.8827230964131498,0.001845130566828766,0.013629119290772892,-0.026181893093709756,1397400000.0,0.009700068020710108,0.002255951040818529,1114100000.0,0.014033803536476326,-0.008689772585958535,1075200000.0,0.014528593334225895,-0.006556658664756471,1083400000.0,0.01429798746039147,0.023982619773033384,1302800000.0,0.0192068940626598
2001-03-16,1150.530029296875,1173.56005859375,1148.6400146484375,1173.56005859375,1543560000,-0.019819182794657754,1173.7240234375,1212.3880249023437,1267.8366780598958,0.013891385119474053,-0.0672033951899299,-0.16231875917324912,-0.051021615468736736,-0.09252504742371792,0.021659620618978474,2.80832802660207,0.0019087792891875723,0.013784125233658857,0.005854125517359441,1259500000.0,0.010533408657204167,-0.025075725323942803,1085900000.0,0.012981238329010334,-0.0021861950632109965,1150300000.0,0.01395357672894779,-0.008194382562943504,1195100000.0,0.01667181376846241,0.04654577885905088,1482300000.0,0.018781901984862445
2001-03-19,1170.81005859375,1173.5,1147.1800537109375,1150.530029296875,1126200000,0.017473135776606016,1171.8540283203124,1205.32802734375,1261.88134765625,0.014340800276969257,-0.00792263363878154,-0.13239265488530017,-0.02863782137885662,-0.07217103987760087,0.0224801163056928,-0.39954035445619696,0.0019341613158421816,0.013891385119474053,-0.019819182794657754,1543560000.0,0.012909410269307836,-0.044140782944437726,1229000000.0,0.009423977587148942,0.008090730929249642,1153700000.0,0.014120786267252675,-0.014113896457878423,1061300000.0,0.01657464932934602,0.004105461314759303,1295100000.0,0.018688242585154842
2001-03-20,1142.6199951171875,1180.56005859375,1142.18994140625,1170.81005859375,1235900000,-0.024372000192958605,1160.8460205078125,1194.2100219726562,1254.8250122070312,0.014685890003061808,-0.04595631271957612,-0.1563084185436614,-0.043200128877037725,-0.08941885601442834,0.03358082070283108,0.4020912547612905,0.0019151510183841628,0.014340800276969257,0.017473135776606016,1126200000.0,0.013228233339279442,0.014719630139540335,1360900000.0,0.009854148237443147,-0.019086287083199486,1257200000.0,0.014504748444324995,-0.021696411279964054,1561100000.0,0.016612924603779437,-0.005367830413634725,920800000.0,0.0179867080613986
2001-03-21,1122.1400146484375,1149.3900146484375,1118.739990234375,1142.6199951171875,1346300000,-0.0180862772659719,1151.93203125,1180.2350219726563,1247.154345703125,0.014835275086603808,-0.038201393475074674,-0.1701743699106152,-0.04922325320182275,-0.10023966278544816,0.02731390380340821,1.1937557580090903,0.0017195244842443576,0.014685890003061808,-0.024372000192958605,1235900000.0,0.013629119290772892,-0.026181893093709756,1397400000.0,0.00914873216532062,-0.017508953990654743,1112200000.0,0.014637768114845452,0.008038303521842073,1189900000.0,0.017202386656120203,0.025244513080495853,1065900000.0,0.017867123410763776
2001-03-22,1117.5799560546875,1124.27001953125,1081.18994140625,1122.1400146484375,1723950000,-0.004071995565797344,1140.7360107421875,1165.5190185546876,1239.7106770833334,0.014834129691595407,-0.047701097297178086,-0.16653868412339456,-0.04113108558232481,-0.0985155030817213,0.038547647433730396,3.205645902665772,0.0012854120293765334,0.014835275086603808,-0.0180862772659719,1346300000.0,0.013784125233658857,0.005854125517359441,1259500000.0,0.009731522449591048,-0.018680859586076647,1208500000.0,0.01470898709808946,-0.013042648854882348,1324900000.0,0.017095923256128773,0.004521628609461416,1075000000.0,0.017912074323512397
2001-03-23,1139.8299560546875,1141.8299560546875,1117.5799560546875,1117.5799560546875,1364900000,0.019713495936903382,1138.59599609375,1156.160009765625,1233.2873413085938,0.01556287118904096,-0.009300125133393178,-0.14461218059293413,-0.01412438898855184,-0.07577908417898971,0.02127510324780104,0.8903116537021525,0.0008242271029102402,0.014834129691595407,-0.004071995565797344,1723950000.0,0.013891385119474053,-0.019819182794657754,1543560000.0,0.00968893768310108,-0.0019537369511636415,1365900000.0,0.015599739017020208,-0.03179612679193636,1421600000.0,0.016806691714487974,0.017642498044501166,1078300000.0,0.01770486120209029
2001-03-26,1152.68994140625,1160.02001953125,1139.8299560546875,1139.8299560546875,1114000000,0.011219200545693092,1134.97197265625,1153.4130004882813,1227.8850056966146,0.01576323210836037,-0.015476564327832953,-0.12326969724936065,-0.0006268865373679766,-0.06123950039417925,0.017515606540238548,-0.6886881143344445,0.0008332211634724489,0.01556287118904096,0.019713495936903382,1364900000.0,0.014340800276969257,0.017473135776606016,1126200000.0,0.009499410625467277,-0.005570924750844155,1231300000.0,0.015587757320778347,0.007969797433423938,1449900000.0,0.016811926345491484,7.200798340682352e-05,1052200000.0,0.01766725033926493
2001-03-27,1182.1700439453125,1183.3499755859375,1150.9599609375,1152.68994140625,1314200000,0.025253479371825076,1142.881982421875,1151.8640014648438,1222.9470052083334,0.016418750586347175,0.03461347516859159,-0.1113575092449004,0.02631043460159188,-0.03334319564900068,0.027398778047480175,0.5221066348906492,0.0009176363236724285,0.01576323210836037,0.011219200545693092,1114000000.0,0.014685890003061808,-0.024372000192958605,1235900000.0,0.009887947451356374,0.017338769191571488,1130800000.0,0.016355801905158278,0.02409435072348548,1087100000.0,0.016238335202228903,-0.002359619652895298,901000000.0,0.017203895724876038
2001-03-28,1153.2900390625,1182.1700439453125,1147.8299560546875,1182.1700439453125,1333400000,-0.024733008530898916,1149.1119873046875,1150.5220092773438,1217.4300048828125,0.01683494369767675,0.027759480998297503,-0.12550045771737406,0.0024058903374606366,-0.05268472566230731,0.029775760413694178,0.5972072555581965,0.0010265333832961822,0.016418750586347175,0.025253479371825076,1314200000.0,0.014835275086603808,-0.0180862772659719,1346300000.0,0.009915103295995407,-0.007689396127662075,1114100000.0,0.015878063184480717,0.0070503894398156386,806500000.0,0.01643168853361127,-0.010641384406600805,959100000.0,0.01645637168089684
2001-03-29,1147.949951171875,1161.68994140625,1136.260009765625,1153.2900390625,1234500000,-0.004641060904985464,1155.185986328125,1147.9609985351562,1211.8310017903646,0.016829424758831646,0.02717478508150828,-0.12764460389997534,-9.623465688557431e-06,-0.052714487848645075,0.02215247416898713,-0.06306672230893359,0.001045919810382524,0.01683494369767675,-0.024733008530898916,1333400000.0,0.014834129691595407,-0.004071995565797344,1723950000.0,0.01007334414632612,-0.014412471713944133,1225300000.0,0.015909591291360548,0.01038551801890451,1092700000.0,0.016397034502435858,0.0005238551715322017,1061900000.0,0.01651153686420984
2001-03-30,1160.3299560546875,1162.800048828125,1143.8299560546875,1147.949951171875,1280800000,0.010726709139390915,1159.285986328125,1148.9409912109375,1206.2883341471354,0.01690442199117326,0.017985138828038094,-0.12534206069073828,0.009912575955486114,-0.038098999046476845,0.016348877898437555,0.21269689331253105,0.0009959389140966612,0.016829424758831646,-0.004641060904985464,1234500000.0,0.01556287118904096,0.019713495936903382,1364900000.0,0.010059044001448022,0.0010398636283404812,1294900000.0,0.015296128270358748,0.0039802141273019296,1015300000.0,0.01650098028279601,-0.013749849620433678,1193400000.0,0.016442222602976567
2001-04-02,1145.8699951171875,1169.510009765625,1137.510009765625,1160.3299560546875,1254900000,-0.01254023999486656,1157.9219970703125,1146.4469848632812,1201.0996663411458,0.016750720070374973,-0.005916548799534405,-0.11959772780946099,-0.0005032851529217508,-0.04598258809962197,0.027926379202142717,0.043190798493509375,0.0009188260682983667,0.01690442199117326,0.010726709139390915,1280800000.0,0.01576323210836037,0.011219200545693092,1114000000.0,0.009602027617515798,-0.005695982258483536,1294000000.0,0.015342181092206893,-0.01050297197343172,1035500000.0,0.01651983848928188,0.007138762685515928,1227400000.0,0.016203259223419857
2001-04-03,1106.4599609375,1145.8699951171875,1100.18994140625,1145.8699951171875,1386100000,-0.03499847502245124,1142.77998046875,1142.8309814453125,1195.3503336588542,0.01751514515172011,-0.06404331034741972,-0.1348616732378385,-0.031825371466404406,-0.07436344828655306,0.04128486824975839,0.8457796319557681,0.0009246542789380572,0.016750720070374973,-0.01254023999486656,1254900000.0,0.016418750586347175,0.025253479371825076,1314200000.0,0.009731599517347544,0.005841032455202131,929200000.0,0.015986918762103668,-0.028432334521416403,1129400000.0,0.015269907024739867,0.004919225661762653,1021700000.0,0.015176856574963263
2001-04-04,1103.25,1117.5,1091.989990234375,1106.4599609375,1425590000,-0.002905325361392833,1132.77197265625,1140.9419799804687,1190.2829996744792,0.017320662928590753,-0.04338894585717323,-0.12110543322624578,-0.03303584287530015,-0.07311958559290621,0.023122601192499433,1.0391713260070194,0.0008397642610371179,0.01751514515172011,-0.03499847502245124,1386100000.0,0.01683494369767675,-0.024733008530898916,1333400000.0,0.009986733646887189,0.009931120882614958,1091800000.0,0.018507160790547192,0.04888407020840131,1880700000.0,0.015405687465697355,-0.0074916139480272976,1515460000.0,0.015110600289802992
2001-04-05,1151.43994140625,1151.469970703125,1103.25,1103.25,1368000000,0.04275291291739027,1133.469970703125,1144.327978515625,1186.9036661783855,0.01933575716493889,0.0030401937216968378,-0.08092144859531247,0.006214968981052227,-0.029879193891381495,0.04187797293555242,0.6665766172743913,0.0010448806671431027,0.017320662928590753,-0.002905325361392833,1425590000.0,0.016829424758831646,-0.004641060904985464,1234500000.0,0.00971100875936532,0.006431629893613799,1132200000.0,0.018296553363072766,-0.010608546388114074,2131000000.0,0.015467871763668862,-0.004936119081060472,1110300000.0,0.013341725516360644
2001-04-06,1128.4300537109375,1151.43994140625,1119.2900390625,1151.43994140625,1266800000,-0.020185948377773013,1127.089990234375,1143.18798828125,1182.9893351236979,0.019590086360003988,-0.027492095827823748,-0.09425612269543115,-0.012909455594001362,-0.04611984215990872,0.02849082425447845,0.005557097258840242,0.0012230543528489156,0.01933575716493889,0.04275291291739027,1368000000.0,0.01690442199117326,0.010726709139390915,1280800000.0,0.009700068020710108,0.002255951040818529,1114100000.0,0.018899755077364147,-0.02659283806587432,1430800000.0,0.015428080364922606,0.009348563512982749,1008000000.0,0.012716657649320375
2001-04-09,1137.5899658203125,1146.1300048828125,1126.3800048828125,1128.4300537109375,1062800000,0.00808462583936063,1125.433984375,1141.6779907226562,1178.6539998372396,0.019324961608042267,-0.007225976185918248,-0.10259934215981004,-0.0035807162225804934,-0.03483976979045389,0.01736126424582019,-1.2771536887792057,0.0012358321387442963,0.019590086360003988,-0.020185948377773013,1266800000.0,0.016750720070374973,-0.01254023999486656,1254900000.0,0.010533408657204167,-0.025075725323942803,1085900000.0,0.018610426401871286,-0.0019196526391590284,1115500000.0,0.015069687019818,0.009948095294857916,891600000.0,0.012778690012571044
2001-04-10,1168.3800048828125,1173.9200439453125,1137.5899658203125,1137.5899658203125,1349600000,0.026706218592037867,1137.8179931640625,1140.2989868164063,1175.6686686197916,0.020080062458604542,0.05596229970476996,-0.07119571735938246,0.024626013344803077,-0.0061995900133460236,0.03109440248307217,0.5023419337176069,0.001356316269598896,0.019324961608042267,0.00808462583936063,1062800000.0,0.01751514515172011,-0.03499847502245124,1386100000.0,0.012909410269307836,-0.044140782944437726,1229000000.0,0.018408994707192892,0.0038049412487950597,1191300000.0,0.015174044498032361,-0.007872111321383407,853700000.0,0.012600656846491561
2001-04-11,1165.8900146484375,1182.239990234375,1160.260009765625,1168.3800048828125,1290300000,-0.0021334217189706364,1150.34599609375,1141.558984375,1173.2003377278645,0.019952810219947888,0.05677771552090416,-0.05972057539644249,0.02131386166327509,-0.006231095273621312,0.01885253342304149,0.10701514992895579,0.001403850818365773,0.020080062458604542,0.026706218592037867,1349600000.0,0.017320662928590753,-0.002905325361392833,1425590000.0,0.013228233339279442,0.014719630139540335,1360900000.0,0.01847486826514362,0.00954072765251826,1296500000.0,0.015097367579937671,-0.002575662535388924,971400000.0,0.012559263364220533
2001-04-12,1183.5,1183.510009765625,1157.72998046875,1165.8900146484375,1102000000,0.014991393552336968,1156.7580078125,1145.1139892578126,1171.276005045573,0.020188568650987247,0.02784344839957109,-0.04651030137617873,0.033521563007947064,0.010436476886548585,0.021782872240705534,-1.044176496281711,0.00139869261681542,0.019952810219947888,-0.0021334217189706364,1290300000.0,0.01933575716493889,0.04275291291739027,1368000000.0,0.013629119290772892,-0.026181893093709756,1397400000.0,0.018508142715470705,0.01026483635719767,1411200000.0,0.01575206750605018,-0.022522936175410978,1175900000.0,0.012666050868319036
2001-04-16,1179.6800537109375,1184.6400146484375,1167.3800048828125,1183.5,913900000,-0.003232889182608421,1167.0080078125,1147.0489990234375,1169.4593383789063,0.020176289041259232,0.045417081751288,-0.044158872796662973,0.028447829792171975,0.008739692776492003,0.01463109400835415,-1.994976018854621,0.0013130105372646185,0.020188568650987247,0.014991393552336968,1102000000.0,0.019590086360003988,-0.020185948377773013,1266800000.0,0.013784125233658857,0.005854125517359441,1259500000.0,0.018518748095241712,-0.006252376353325711,1276000000.0,0.016186626209135874,-0.018338180821660742,1032000000.0,0.012765789263517378
2001-04-17,1191.81005859375,1192.25,1168.9000244140625,1179.6800537109375,1109600000,0.010229948339488112,1177.8520263671876,1151.6430053710938,1167.806005859375,0.020247182219767866,0.04766224597835622,-0.03995454702338752,0.03487804209752765,0.020554828981814044,0.01959202762014678,-0.9328971144503813,0.001086547556656114,0.020176289041259232,-0.003232889182608421,913900000.0,0.019324961608042267,0.00808462583936063,1062800000.0,0.013891385119474053,-0.019819182794657754,1543560000.0,0.0181735474541312,0.006124301133249056,1205700000.0,0.019322408127345515,-0.060045097522022965,1279700000.0,0.013094977068152613
2001-04-18,1238.1600341796875,1248.4200439453125,1191.81005859375,1191.81005859375,1918900000,0.03815322509881213,1191.8080322265625,1164.8130126953124,1167.2846720377604,0.02141197821753108,0.0597237448477852,-0.012474089997887239,0.0629689234967028,0.060718146858039335,0.04572105688184973,3.1785785593794835,0.0010441029065555018,0.020247182219767866,0.010229948339488112,1109600000.0,0.020080062458604542,0.026706218592037867,1349600000.0,0.014340800276969257,0.017473135776606016,1126200000.0,0.018176595808299723,0.0021233583977827188,1349100000.0,0.020145963857056696,0.03254811081334026,1204700000.0,0.01117213885022759
2001-04-19,1253.68994140625,1253.7099609375,1233.3900146484375,1238.1600341796875,1486800000,0.012464721753518131,1209.368017578125,1179.8570068359375,1167.011336263021,0.021506655254474837,0.07530721221957437,-0.006498247190324324,0.06257786676057697,0.07427400441609211,0.016208111446016582,0.9369465267697615,0.000755410261449653,0.02141197821753108,0.03815322509881213,1918900000.0,0.019952810219947888,-0.0021334217189706364,1290300000.0,0.014685890003061808,-0.024372000192958605,1235900000.0,0.01829999073871692,0.013819390779688844,1445000000.0,0.02014607575576615,0.028260296800704302,1109400000.0,0.010962052257404714
2001-04-20,1242.97998046875,1253.699951171875,1234.4100341796875,1253.699951171875,1338700000,-0.00857944939981588,1221.264013671875,1189.0110107421874,1166.2860026041667,0.021554617955941248,0.05025769367870714,-0.017205125111599107,0.04538979810866084,0.06575915143741362,0.015519089040286012,0.15900094420795063,0.0008037362437851508,0.021506655254474837,0.012464721753518131,1486800000.0,0.020188568650987247,0.014991393552336968,1102000000.0,0.014835275086603808,-0.0180862772659719,1346300000.0,0.01687596566204901,-0.004036364104246305,1407800000.0,0.02022626918284014,-0.00985690838193474,1001400000.0,0.010868955585997347
